,source,destination
0,fanout-9,fanout-9-db
1,fanout-12,fanout-12-db
2,fanout-13,fanout-13-db
3,fanout-2,fanout-2-db
4,fanout-3,fanout-3-db
5,fanout-4,fanout-4-db
6,fanout-14,fanout-14-db
7,fanout-15,fanout-15-db
8,fanout-7,fanout-7-db
9,fanout-1,fanout-1-db
10,fanout-10,fanout-10-db
11,fanout-11,fanout-11-db
12,fanout-5,fanout-5-db
13,fanout-6,fanout-6-db
14,fanout-8,fanout-8-db
15,gateway,fanout-7
16,gateway,fanout-5
17,gateway,fanout-9
18,gateway,fanout-10
19,gateway,fanout-11
20,gateway,fanout-13
21,gateway,fanout-2
22,gateway,fanout-4
23,gateway,fanout-6
24,gateway,fanout-8
25,gateway,fanout-1
26,gateway,fanout-12
27,gateway,fanout-15
28,gateway,fanout-3
29,gateway,fanout-14
30,fanout-10,home-cluster-node1
31,fanout-6,home-cluster-node2
32,fanout-3,home-cluster-node1
33,fanout-4-db,home-cluster-node3
34,fanout-6-db,home-cluster-node1
35,fanout-9,home-cluster-node3
36,fanout-12,home-cluster-node3
37,fanout-15-db,home-cluster-node2
38,fanout-4,home-cluster-node2
39,fanout-8-db,home-cluster-node2
40,fanout-1-db,home-cluster-node3
41,fanout-14,home-cluster-node1
42,fanout-5-db,home-cluster-node1
43,fanout-11,home-cluster-node2
44,fanout-15,home-cluster-node1
45,fanout-5,home-cluster-node3
46,fanout-7,home-cluster-node3
47,fanout-7-db,home-cluster-node1
48,fanout-8,home-cluster-node1
49,fanout-9-db,home-cluster-node2
50,gateway,home-cluster-node3
51,fanout-11-db,home-cluster-node3
52,fanout-2-db,home-cluster-node3
53,fanout-3-db,home-cluster-node3
54,fanout-1,home-cluster-node1
55,fanout-2,home-cluster-node2
56,fanout-13,home-cluster-node2
57,fanout-13-db,home-cluster-node1
58,fanout-14-db,home-cluster-node2
59,fanout-10-db,home-cluster-node2
60,fanout-12-db,home-cluster-node1
